MET,Acc(HI),Acc/Baro(LO),Baro(HI),State
58.220,512,56,374,5
58.240,511,56,374,5
58.260,511,56,374,5
58.280,511,56,374,5
58.300,512,248,374,5
58.320,512,248,374,5
58.340,512,248,374,5
58.360,512,248,374,5
58.380,512,56,374,5
58.400,512,248,374,5
58.420,512,248,374,5
58.440,512,248,374,5
58.460,511,56,374,5
58.480,511,56,374,5
58.500,511,248,374,5
58.520,511,248,374,5
58.540,511,248,374,5
58.560,511,56,374,5
58.580,512,56,374,5
58.600,511,56,374,5
58.620,511,56,374,5
58.640,511,56,374,5
58.660,511,56,374,5
58.680,512,56,374,5
58.700,512,56,374,5
58.720,512,248,374,5
58.740,512,248,374,5
58.760,512,248,374,5
58.780,512,248,374,5
58.800,512,248,374,5
58.820,512,248,374,5
58.840,511,56,374,5
58.860,512,248,374,5
58.880,512,248,374,5
58.900,512,248,374,5
58.920,512,248,374,5
58.940,512,56,374,5
58.960,512,56,374,5
58.980,511,56,374,5
59.000,512,56,374,5
59.020,512,56,374,5
59.040,512,56,374,5
59.060,512,56,374,5
59.080,512,56,374,5
59.100,511,248,374,5
59.120,512,56,374,5
59.140,511,56,374,5
59.160,512,60,375,5
59.180,511,56,374,5
59.200,511,56,374,5
59.220,512,56,374,5
59.240,511,248,374,5
59.260,512,56,374,5
59.280,511,56,374,5
59.300,511,56,374,5
59.320,512,56,374,5
59.340,512,56,374,5
59.360,511,248,374,5
59.380,511,56,374,5
59.400,512,248,374,5
59.420,511,56,374,5
59.440,511,248,374,5
59.460,512,248,374,5
59.480,512,56,374,5
59.500,512,248,374,5
59.520,512,56,374,5
59.540,512,248,374,5
59.560,512,248,374,5
59.580,512,56,374,5
59.600,512,56,374,5
59.620,512,252,375,5
59.640,512,252,375,5
59.660,512,60,375,5
59.680,512,252,375,5
59.700,512,248,374,5
59.720,512,60,375,5
59.740,512,60,375,5
59.760,512,60,375,5
59.780,512,60,375,5
59.800,512,60,375,5
59.820,512,60,375,5
59.840,512,60,375,5
59.860,512,60,375,5
59.880,512,60,375,5
59.900,512,60,375,5
59.920,512,60,375,5
59.940,512,60,375,5
59.960,512,60,375,5
59.980,512,60,375,5
60.000,512,60,375,5
60.020,512,60,375,5
60.040,512,60,375,5
60.060,512,60,375,5
60.080,512,60,375,5
60.100,512,60,375,5
60.120,512,60,375,5
60.140,512,60,375,5
60.160,512,60,375,5
60.180,512,60,375,5
60.200,512,60,375,5
60.220,512,60,375,5
60.240,512,60,375,5
60.260,512,60,375,5
60.280,512,60,375,5
60.300,511,60,375,5
60.320,511,60,375,5
60.340,512,60,375,5
60.360,512,60,375,5
60.380,513,60,375,5
60.400,512,60,375,5
60.420,512,60,375,5
60.440,512,60,375,5
60.460,512,60,375,5
60.480,512,60,375,5
60.500,511,60,375,5
60.520,511,60,375,5
60.540,512,60,375,5
60.560,512,252,375,5
60.580,511,252,375,5
60.600,511,60,375,5
60.620,512,60,375,5
60.640,511,124,375,5
60.660,511,60,375,5
60.680,511,60,375,5
60.700,511,60,375,5
60.720,511,60,375,5
60.740,511,60,375,5
60.760,511,252,375,5
60.780,511,252,375,5
60.800,512,60,375,5
60.820,512,60,375,5
60.840,512,252,375,5
60.860,512,252,375,5
60.880,512,60,375,5
60.900,512,252,375,5
60.920,511,252,375,5
60.940,512,252,375,5
60.960,512,252,375,5
60.980,511,240,376,5
61.000,512,252,375,5
61.020,512,252,375,5
61.040,512,252,375,5
61.060,511,60,375,5
61.080,512,48,376,5
61.100,512,60,375,5
61.120,512,60,375,5
61.140,511,60,375,5
61.160,512,48,376,5
61.180,512,252,375,5
61.200,512,60,375,5
61.220,512,60,375,5
61.240,512,252,375,5
61.260,512,48,376,5
61.280,512,60,375,5
61.300,512,60,375,5
61.320,512,252,375,5
61.340,512,60,375,5
61.360,512,48,376,5
61.380,512,60,375,5
61.400,512,252,375,5
61.420,512,48,376,5
61.440,512,48,376,5
61.460,512,48,376,5
61.480,511,48,376,5
61.500,512,48,376,5
61.520,511,48,376,5
61.540,511,48,376,5
61.560,512,48,376,5
61.580,512,60,375,5
61.600,512,48,376,5
61.620,512,48,376,5
61.640,512,48,376,5
61.660,512,48,376,5
61.680,512,48,376,5
61.700,512,48,376,5
61.720,512,48,376,5
61.740,512,240,376,5
61.760,511,48,376,5
61.780,512,240,376,5
61.800,512,240,376,5
61.820,512,48,376,5
61.840,512,48,376,5
61.860,511,48,376,5
61.880,512,48,376,5
61.900,512,48,376,5
61.920,512,48,376,5
61.940,512,48,376,5
61.960,512,48,376,5
61.980,511,48,376,5
62.000,511,48,376,5
62.020,512,240,376,5
62.040,511,48,376,5
62.060,512,48,376,5
62.080,512,48,376,5
62.100,512,48,376,5
62.120,512,240,376,5
62.140,512,48,376,5
62.160,512,48,376,5
62.180,512,48,376,5
62.200,512,48,376,5
62.220,512,48,376,5
62.240,512,240,376,5
62.260,512,240,376,5
62.280,512,48,376,5
62.300,512,240,376,5
62.320,512,48,376,5
62.340,512,48,376,5
62.360,512,48,376,5
62.380,511,48,376,5
62.400,512,48,376,5
62.420,512,48,376,5
62.440,511,48,376,5
62.460,511,48,376,5
62.480,512,48,376,5
62.500,511,48,376,5
62.520,512,48,376,5
62.540,511,48,376,5
62.560,512,48,376,5
62.580,512,48,376,5
62.600,512,48,376,5
62.620,511,48,376,5
62.640,512,240,376,5
62.660,512,48,376,5
62.680,512,48,376,5
62.700,511,240,376,5
62.720,512,240,376,5
62.740,511,48,376,5
62.760,512,240,376,5
62.780,512,48,376,5
62.800,512,240,376,5
62.820,512,48,376,5
62.840,512,48,376,5
62.860,512,48,376,5
62.880,512,240,376,5
62.900,512,48,376,5
62.920,512,48,376,5
62.940,513,48,376,5
62.960,513,240,376,5
62.980,513,48,376,5
63.000,512,240,376,5
63.020,512,48,376,5
63.040,512,48,376,5
63.060,512,48,376,5
63.080,512,48,376,5
63.100,512,52,377,5
63.120,512,48,376,5
63.140,512,48,376,5
63.160,511,48,376,5
63.180,511,48,376,5
63.200,511,112,376,5
63.220,512,112,376,5
63.240,511,112,376,5
63.260,512,48,376,5
63.280,512,48,376,5
63.300,511,48,376,5
63.320,511,48,376,5
63.340,511,48,376,5
63.360,512,48,376,5
63.380,511,48,376,5
63.400,511,48,376,5
63.420,511,240,376,5
63.440,512,240,376,5
63.460,511,240,376,5
63.480,512,48,376,5
63.500,511,244,377,5
63.520,512,52,377,5
63.540,512,52,377,5
63.560,512,240,376,5
63.580,511,240,376,5
63.600,511,240,376,5
63.620,511,48,376,5
63.640,512,240,376,5
63.660,511,240,376,5
63.680,511,240,376,5
63.700,511,48,376,5
63.720,512,240,376,5
63.740,512,48,376,5
63.760,512,240,376,5
63.780,512,48,376,5
63.800,512,48,376,5
63.820,512,52,377,5
63.840,512,240,376,5
63.860,512,244,377,5
63.880,512,240,376,5
63.900,512,48,376,5
63.920,512,244,377,5
63.940,512,244,377,5
63.960,511,244,377,5
63.980,512,48,376,5
64.000,512,52,377,5
64.020,511,48,376,5
64.040,512,52,377,5
64.060,512,52,377,5
64.080,512,52,377,5
64.100,511,52,377,5
64.120,511,52,377,5
64.140,511,52,377,5
64.160,511,52,377,5
64.180,512,52,377,5
64.200,511,52,377,5
64.220,511,244,377,5
64.240,511,52,377,5
64.260,512,52,377,5
64.280,512,244,377,5
64.300,512,52,377,5
64.320,512,52,377,5
64.340,512,52,377,5
64.360,512,244,377,5
64.380,512,244,377,5
64.400,512,244,377,5
64.420,512,244,377,5
64.440,512,52,377,5
64.460,512,244,377,5
64.480,512,244,377,5
64.500,512,244,377,5
64.520,512,52,377,5
64.540,512,52,377,5
64.560,512,52,377,5
64.580,512,52,377,5
64.600,512,52,377,5
64.620,512,52,377,5
64.640,512,52,377,5
64.660,511,52,377,5
64.680,512,52,377,5
64.700,511,52,377,5
64.720,511,52,377,5
64.740,512,52,377,5
64.760,512,52,377,5
64.780,512,52,377,5
64.800,511,52,377,5
64.820,511,52,377,5
64.840,512,52,377,5
64.860,512,52,377,5
64.880,512,52,377,5
64.900,512,52,377,5
64.920,512,244,377,5
64.940,512,52,377,5
64.960,512,244,377,5
64.980,512,244,377,5
65.000,511,52,377,5
65.020,512,52,377,5
65.040,511,52,377,5
65.060,512,244,377,5
65.080,512,244,377,5
65.100,512,52,377,5
65.120,512,52,377,5
65.140,512,52,377,5
65.160,512,52,377,5
65.180,512,52,377,5
65.200,512,52,377,5
65.220,512,52,377,5
65.240,512,52,377,5
65.260,512,244,377,5
65.280,513,52,377,5
65.300,512,244,377,5
65.320,512,52,377,5
65.340,512,52,377,5
65.360,512,52,377,5
65.380,512,52,377,5
65.400,512,52,377,5
65.420,512,52,377,5
65.440,511,52,377,5
65.460,512,52,377,5
65.480,511,56,378,5
65.500,512,52,377,5
65.520,512,56,378,5
65.540,511,116,377,5
65.560,512,52,377,5
65.580,512,52,377,5
65.600,512,52,377,5
65.620,511,52,377,5
65.640,512,56,378,5
65.660,511,56,378,5
65.680,512,56,378,5
65.700,511,248,378,5
65.720,512,56,378,5
65.740,512,244,377,5
65.760,511,52,377,5
65.780,512,56,378,5
65.800,512,248,378,5
65.820,511,56,378,5
65.840,512,56,378,5
65.860,512,56,378,5
65.880,512,248,378,5
65.900,512,56,378,5
65.920,512,248,378,5
65.940,512,56,378,5
65.960,512,248,378,5
65.980,512,56,378,5
66.000,512,56,378,5
66.020,512,248,378,5
66.040,512,56,378,5
66.060,512,56,378,5
66.080,512,248,378,5
66.100,512,56,378,5
66.120,512,56,378,5
66.140,512,56,378,5
66.160,512,56,378,5
66.180,512,56,378,5
66.200,512,56,378,5
66.220,512,56,378,5
66.240,512,56,378,5
66.260,512,56,378,5
66.280,512,56,378,5
66.300,512,56,378,5
66.320,512,56,378,5
66.340,512,56,378,5
66.360,511,56,378,5
66.380,512,56,378,5
66.400,512,56,378,5
66.420,511,56,378,5
66.440,511,56,378,5
66.460,511,56,378,5
66.480,511,56,378,5
66.500,511,56,378,5
66.520,511,56,378,5
66.540,511,56,378,5
66.560,511,56,378,5
66.580,511,56,378,5
66.600,511,56,378,5
66.620,511,248,378,5
66.640,512,56,378,5
66.660,512,56,378,5
66.680,512,252,379,5
66.700,512,248,378,5
66.720,512,248,378,5
66.740,512,248,378,5
66.760,512,248,378,5
66.780,512,248,378,5
66.800,511,252,379,5
66.820,511,248,378,5
66.840,511,248,378,5
66.860,511,248,378,5
66.880,511,248,378,5
66.900,512,56,378,5
66.920,511,56,378,5
66.940,512,56,378,5
66.960,512,60,379,5
66.980,512,56,378,5
67.000,511,56,378,5
67.020,512,56,378,5
67.040,512,56,378,5
67.060,511,252,379,5
67.080,512,248,378,5
67.100,511,248,378,5
67.120,511,248,378,5
67.140,512,252,379,5
67.160,512,60,379,5
67.180,512,252,379,5
67.200,511,56,378,5
67.220,512,60,379,5
67.240,511,60,379,5
67.260,511,252,379,5
67.280,512,60,379,5
67.300,512,60,379,5
67.320,511,252,379,5
67.340,512,60,379,5
67.360,511,252,379,5
67.380,511,252,379,5
67.400,511,60,379,5
67.420,512,60,379,5
67.440,512,60,379,5
67.460,512,252,379,5
67.480,511,60,379,5
67.500,512,252,379,5
67.520,512,252,379,5
67.540,512,60,379,5
67.560,512,60,379,5
67.580,512,252,379,5
67.600,512,60,379,5
67.620,512,252,379,5
67.640,512,252,379,5
67.660,512,252,379,5
67.680,512,60,379,5
67.700,512,60,379,5
67.720,512,60,379,5
67.740,512,252,379,5
67.760,512,60,379,5
67.780,512,60,379,5
67.800,512,60,379,5
67.820,512,60,379,5
67.840,512,60,379,5
67.860,512,60,379,5
67.880,512,60,379,5
67.900,511,60,379,5
67.920,512,60,379,5
67.940,512,60,379,5
67.960,512,60,379,5
67.980,512,60,379,5
68.000,512,60,379,5
68.020,512,60,379,5
68.040,511,60,379,5
68.060,512,60,379,5
68.080,512,60,379,5
68.100,512,60,379,5
68.120,512,60,379,5
68.140,512,60,379,5
68.160,512,252,379,5
68.180,512,60,379,5
68.200,512,60,379,5
68.220,512,60,379,5
68.240,512,60,379,5
68.260,512,60,379,5
68.280,512,60,379,5
68.300,512,252,379,5
68.320,511,60,379,5
68.340,511,60,379,5
68.360,511,60,379,5
68.380,511,60,379,5
68.400,511,60,379,5
68.420,511,60,379,5
68.440,511,60,379,5
68.460,511,60,379,5
68.480,511,60,379,5
68.500,512,60,379,5
68.520,512,60,379,5
68.540,512,60,379,5
68.560,511,60,379,5
68.580,511,252,379,5
68.600,511,240,380,5
68.620,511,252,379,5
68.640,512,252,379,5
68.660,511,252,379,5
68.680,511,252,379,5
68.700,512,252,379,5
68.720,511,252,379,5
68.740,512,252,379,5
68.760,511,60,379,5
68.780,511,60,379,5
68.800,512,60,379,5
68.820,511,252,379,5
68.840,511,252,379,5
68.860,512,252,379,5
68.880,512,252,379,5
68.900,511,60,379,5
68.920,511,240,380,5
68.940,512,252,379,5
68.960,511,60,379,5
68.980,512,252,379,5
69.000,512,48,380,5
69.020,512,240,380,5
69.040,511,252,379,5
69.060,511,60,379,5
69.080,512,252,379,5
69.100,511,240,380,5
69.120,512,60,379,5
69.140,512,48,380,5
69.160,512,240,380,5
69.180,511,240,380,5
69.200,511,48,380,5
69.220,512,240,380,5
69.240,512,48,380,5
69.260,512,48,380,5
69.280,512,48,380,5
69.300,512,240,380,5
69.320,512,240,380,5
69.340,512,48,380,5
69.360,512,240,380,5
69.380,512,48,380,5
69.400,512,48,380,5
69.420,512,48,380,5
69.440,512,240,380,5
69.460,512,240,380,5
69.480,512,48,380,5
69.500,512,48,380,5
69.520,512,48,380,5
69.540,512,48,380,5
69.560,512,48,380,5
69.580,513,48,380,5
69.600,513,48,380,5
69.620,513,48,380,5
69.640,512,48,380,5
69.660,512,48,380,5
69.680,513,48,380,5
69.700,512,48,380,5
69.720,513,48,380,5
69.740,512,48,380,5
69.760,512,48,380,5
69.780,512,48,380,5
69.800,512,48,380,5
69.820,512,48,380,5
69.840,512,112,380,5
69.860,511,112,380,5
69.880,511,112,380,5
69.900,512,48,380,5
69.920,512,48,380,5
69.940,512,112,380,5
69.960,511,48,380,5
69.980,511,112,380,5
70.000,512,48,380,5
70.020,512,48,380,5
70.040,512,48,380,5
70.060,512,48,380,5
70.080,512,48,380,5
70.100,512,48,380,5
70.120,512,240,380,5
70.140,512,240,380,5
70.160,512,48,380,5
70.180,511,48,380,5
70.200,512,48,380,5
70.220,511,240,380,5
70.240,511,240,380,5
70.260,512,48,380,5
70.280,512,48,380,5
70.300,511,48,380,5
70.320,512,48,380,5
70.340,511,48,380,5
70.360,511,48,380,5
70.380,511,48,380,5
70.400,512,48,380,5
70.420,512,48,380,5
70.440,511,240,380,5
70.460,512,48,380,5
70.480,511,240,380,5
70.500,511,240,380,5
70.520,512,48,380,5
70.540,511,48,380,5
70.560,511,240,380,5
70.580,511,48,380,5
70.600,511,240,380,5
70.620,511,240,380,5
70.640,511,240,380,5
70.660,511,48,380,5
70.680,512,48,380,5
70.700,512,240,380,5
70.720,512,48,380,5
70.740,512,240,380,5
70.760,512,240,380,5
70.780,512,48,380,5
70.800,511,240,380,5
70.820,511,240,380,5
70.840,512,240,380,5
70.860,511,240,380,5
70.880,511,240,380,5
70.900,511,244,381,5
70.920,512,244,381,5
70.940,512,48,380,5
70.960,511,48,380,5
70.980,512,48,380,5
71.000,512,48,380,5
71.020,512,48,380,5
71.040,512,48,380,5
71.060,512,240,380,5
71.080,513,240,380,5
71.100,512,48,380,5
71.120,512,240,380,5
71.140,512,240,380,5
71.160,512,240,380,5
71.180,512,48,380,5
71.200,512,48,380,5
71.220,511,240,380,5
71.240,512,48,380,5
71.260,512,52,381,5
71.280,511,48,380,5
71.300,512,52,381,5
71.320,511,48,380,5
71.340,512,112,380,5
71.360,512,48,380,5
71.380,512,52,381,5
71.400,512,48,380,5
71.420,512,48,380,5
71.440,512,52,381,5
71.460,513,48,380,5
71.480,512,240,380,5
71.500,512,52,381,5
71.520,512,48,380,5
71.540,512,244,381,5
71.560,511,52,381,5
71.580,512,244,381,5
71.600,511,52,381,5
71.620,512,52,381,5
71.640,512,52,381,5
71.660,511,48,380,5
71.680,512,52,381,5
71.700,512,52,381,5
71.720,512,116,381,5
71.740,512,52,381,5
71.760,511,52,381,5
71.780,511,52,381,5
71.800,512,52,381,5
71.820,512,244,381,5
71.840,512,52,381,5
71.860,511,244,381,5
71.880,512,52,381,5
71.900,512,52,381,5
71.920,512,244,381,5
71.940,512,52,381,5
71.960,512,52,381,5
71.980,511,52,381,5
72.000,511,52,381,5
72.020,511,244,381,5
72.040,511,244,381,5
72.060,511,52,381,5
72.080,511,52,381,5
72.100,512,52,381,5
72.120,511,244,381,5
72.140,512,52,381,5
72.160,511,52,381,5
72.180,511,52,381,5
72.200,512,52,381,5
72.220,512,52,381,5
72.240,512,244,381,5
72.260,512,244,381,5
72.280,512,244,381,5
72.300,512,244,381,5
72.320,511,244,381,5
72.340,512,244,381,5
72.360,512,52,381,5
72.380,511,244,381,5
72.400,511,52,381,5
72.420,511,244,381,5
72.440,511,244,381,5
72.460,511,52,381,5
72.480,511,52,381,5
72.500,511,52,381,5
72.520,512,56,382,5
72.540,511,52,381,5
72.560,511,52,381,5
72.580,511,244,381,5
72.600,511,52,381,5
72.620,511,52,381,5
72.640,511,244,381,5
72.660,512,244,381,5
72.680,511,248,382,5
72.700,512,248,382,5
72.720,511,248,382,5
72.740,511,248,382,5
72.760,512,244,381,5
72.780,513,52,381,5
72.800,512,248,382,5
72.820,512,248,382,5
72.840,511,244,381,5
72.860,511,244,381,5
72.880,511,248,382,5
72.900,512,248,382,5
72.920,511,56,382,5
72.940,512,248,382,5
72.960,512,56,382,5
72.980,512,248,382,5
73.000,511,248,382,5
73.020,511,56,382,5
73.040,511,120,382,5
73.060,512,56,382,5
73.080,512,56,382,5
73.100,512,248,382,5
73.120,511,248,382,5
73.140,512,248,382,5
73.160,512,56,382,5
73.180,512,248,382,5
73.200,512,56,382,5
73.220,511,56,382,5
73.240,512,56,382,5
73.260,511,248,382,5
73.280,512,248,382,5
73.300,512,248,382,5
73.320,511,56,382,5
73.340,511,56,382,5
73.360,511,56,382,5
73.380,511,248,382,5
73.400,512,56,382,5
73.420,511,56,382,5
73.440,511,56,382,5
73.460,512,56,382,5
73.480,512,248,382,5
73.500,512,56,382,5
73.520,512,248,382,5
73.540,512,56,382,5
73.560,512,56,382,5
73.580,512,248,382,5
73.600,512,248,382,5
73.620,512,248,382,5
73.640,512,248,382,5
73.660,512,56,382,5
73.680,512,248,382,5
73.700,512,248,382,5
73.720,512,56,382,5
73.740,512,56,382,5
73.760,512,56,382,5
73.780,512,56,382,5
73.800,512,56,382,5
73.820,512,56,382,5
73.840,512,56,382,5
73.860,512,56,382,5
73.880,512,56,382,5
73.900,512,56,382,5
73.920,512,56,382,5
73.940,512,60,383,5
73.960,512,56,382,5
73.980,513,60,383,5
74.000,511,56,382,5
74.020,512,56,382,5
74.040,512,56,382,5
74.060,511,56,382,5
74.080,512,56,382,5
74.100,512,56,382,5
74.120,512,56,382,5
74.140,512,56,382,5
74.160,512,56,382,5
74.180,512,56,382,5
74.200,511,56,382,5
74.220,511,56,382,5
74.240,511,120,382,5
74.260,512,252,383,5
74.280,511,56,382,5
74.300,512,56,382,5
74.320,511,248,382,5
74.340,511,56,382,5
74.360,512,60,383,5
74.380,512,56,382,5
74.400,512,56,382,5
74.420,512,60,383,5
74.440,512,56,382,5
74.460,512,252,383,5
74.480,511,248,382,5
74.500,512,248,382,5
74.520,512,60,383,5
74.540,512,248,382,5
74.560,512,60,383,5
74.580,512,248,382,5
74.600,512,252,383,5
74.620,512,56,382,5
74.640,512,56,382,5
74.660,512,56,382,5
74.680,512,60,383,5
74.700,512,60,383,5
74.720,512,60,383,5
74.740,511,248,382,5
74.760,512,60,383,5
74.780,511,60,383,5
74.800,512,60,383,5
74.820,511,60,383,5
74.840,512,60,383,5
74.860,512,60,383,5
74.880,512,60,383,5
74.900,512,60,383,5
74.920,512,60,383,5
74.940,512,60,383,5
74.960,512,60,383,5
74.980,512,60,383,5
75.000,512,252,383,5
75.020,512,60,383,5
75.040,511,252,383,5
75.060,512,60,383,5
75.080,512,252,383,5
75.100,512,60,383,5
75.120,511,60,383,5
75.140,512,60,383,5
75.160,512,60,383,5
75.180,512,60,383,5
75.200,512,60,383,5
75.220,512,60,383,5
75.240,512,60,383,5
75.260,512,60,383,5
75.280,512,60,383,5
75.300,511,252,383,5
75.320,512,60,383,5
75.340,511,60,383,5
75.360,511,60,383,5
75.380,512,252,383,5
75.400,512,60,383,5
75.420,512,60,383,5
75.440,512,60,383,5
75.460,512,60,383,5
75.480,512,60,383,5
75.500,512,60,383,5
75.520,512,60,383,5
75.540,511,60,383,5
75.560,512,252,383,5
75.580,511,60,383,5
75.600,511,252,383,5
75.620,512,252,383,5
75.640,512,60,383,5
75.660,512,60,383,5
75.680,512,60,383,5
75.700,512,60,383,5
75.720,512,60,383,5
75.740,512,60,383,5
75.760,512,60,383,5
75.780,512,60,383,5
75.800,511,252,383,5
75.820,511,60,383,5
75.840,512,252,383,5
75.860,512,252,383,5
75.880,512,60,383,5
75.900,512,60,383,5
75.920,512,60,383,5
75.940,512,60,383,5
75.960,512,60,383,5
75.980,512,60,383,5
76.000,512,48,384,5
76.020,512,60,383,5
76.040,512,60,383,5
76.060,512,252,383,5
76.080,512,252,383,5
76.100,512,60,383,5
76.120,512,60,383,5
76.140,512,60,383,5
76.160,512,60,383,5
76.180,512,60,383,5
76.200,512,48,384,5
76.220,512,60,383,5
76.240,512,60,383,5
76.260,512,60,383,5
76.280,512,60,383,5
76.300,512,60,383,5
76.320,512,48,384,5
76.340,512,48,384,5
76.360,512,48,384,5
76.380,511,48,384,5
76.400,512,48,384,5
76.420,512,48,384,5
76.440,512,60,383,5
76.460,513,48,384,5
76.480,512,48,384,5
76.500,512,48,384,5
76.520,512,48,384,5
76.540,512,48,384,5
76.560,512,48,384,5
76.580,512,48,384,5
76.600,512,48,384,5
76.620,512,48,384,5
76.640,512,240,384,5
76.660,512,48,384,5
76.680,512,48,384,5
76.700,512,48,384,5
76.720,512,112,384,5
76.740,512,48,384,5
76.760,512,48,384,5
76.780,512,48,384,5
76.800,512,48,384,5
76.820,512,48,384,5
76.840,512,48,384,5
76.860,512,48,384,5
76.880,512,48,384,5
76.900,512,48,384,5
76.920,512,48,384,5
76.940,512,48,384,5
76.960,512,48,384,5
76.980,512,48,384,5
77.000,511,48,384,5
77.020,511,48,384,5
77.040,512,48,384,5
77.060,512,48,384,5
77.080,512,48,384,5
77.100,512,48,384,5
77.120,512,48,384,5
77.140,512,48,384,5
77.160,512,48,384,5
77.180,512,48,384,5
77.200,512,48,384,5
77.220,511,48,384,5
77.240,511,48,384,5
77.260,512,240,384,5
77.280,511,240,384,5
77.300,511,48,384,5
77.320,512,48,384,5
77.340,511,48,384,5
77.360,511,48,384,5
77.380,512,48,384,5
77.400,512,48,384,5
77.420,512,48,384,5
77.440,512,48,384,5
77.460,512,48,384,5
77.480,512,240,384,5
77.500,512,240,384,5
77.520,512,48,384,5
77.540,512,240,384,5
77.560,512,240,384,5
77.580,512,48,384,5
77.600,512,240,384,5
77.620,512,240,384,5
77.640,512,48,384,5
77.660,512,48,384,5
77.680,512,48,384,5
77.700,512,48,384,5
77.720,512,48,384,5
77.740,512,48,384,5
77.760,512,48,384,5
77.780,512,48,384,5
77.800,512,48,384,5
77.820,512,48,384,5
77.840,512,48,384,5
77.860,512,48,384,5
77.880,512,48,384,5
77.900,512,48,384,5
77.920,512,48,384,5
77.940,512,48,384,5
77.960,512,48,384,5
77.980,511,48,384,5
78.000,511,48,384,5
78.020,511,48,384,5
78.040,511,48,384,5
78.060,511,48,384,5
78.080,511,48,384,5
78.100,511,48,384,5
78.120,511,48,384,5
78.140,512,48,384,5
78.160,512,48,384,5
78.180,512,48,384,5
78.200,512,48,384,5
78.220,512,48,384,5
78.240,512,240,384,5
78.260,511,240,384,5
78.280,512,240,384,5
78.300,512,240,384,5
78.320,512,240,384,5
78.340,512,240,384,5
78.360,512,240,384,5
78.380,512,244,385,5
78.400,513,48,384,5
78.420,512,48,384,5
78.440,512,52,385,5
78.460,512,48,384,5
78.480,512,48,384,5
78.500,512,48,384,5
78.520,512,244,385,5
78.540,511,48,384,5
78.560,512,52,385,5
78.580,511,48,384,5
78.600,511,48,384,5
78.620,511,52,385,5
78.640,512,48,384,5
78.660,511,116,385,5
78.680,511,52,385,5
78.700,511,48,384,5
78.720,511,48,384,5
78.740,512,52,385,5
78.760,512,48,384,5
78.780,512,52,385,5
78.800,512,244,385,5
78.820,512,52,385,5
78.840,512,244,385,5
78.860,512,244,385,5
78.880,512,244,385,5
78.900,512,52,385,5
78.920,512,244,385,5
78.940,512,244,385,5
78.960,511,244,385,5
78.980,512,244,385,5
79.000,512,52,385,5
79.020,512,52,385,5
79.040,512,52,385,5
79.060,512,52,385,5
79.080,512,52,385,5
79.100,512,52,385,5
79.120,512,52,385,5
79.140,512,52,385,5
79.160,511,52,385,5
79.180,511,52,385,5
79.200,511,52,385,5
79.220,511,244,385,5
79.240,512,52,385,5
79.260,513,52,385,5
79.280,512,52,385,5
79.300,512,52,385,5
79.320,512,52,385,5
79.340,511,52,385,5
79.360,511,52,385,5
79.380,512,52,385,5
79.400,511,52,385,5
79.420,511,244,385,5
79.440,511,244,385,5
79.460,511,244,385,5
79.480,511,244,385,5
79.500,512,52,385,5
79.520,512,116,385,5
79.540,511,52,385,5
79.560,511,52,385,5
79.580,512,52,385,5
79.600,512,244,385,5
79.620,512,244,385,5
79.640,511,52,385,5
79.660,512,244,385,5
79.680,512,244,385,5
79.700,512,244,385,5
79.720,512,244,385,5
79.740,512,244,385,5
79.760,512,52,385,5
79.780,512,52,385,5
79.800,512,244,385,5
79.820,512,244,385,5
79.840,512,52,385,5
79.860,512,52,385,5
79.880,512,52,385,5
79.900,512,244,385,5
79.920,512,52,385,5
79.940,512,52,385,5
79.960,512,52,385,5
79.980,512,52,385,5
80.000,512,52,385,5
80.020,512,52,385,5
80.040,512,52,385,5
80.060,512,52,385,5
80.080,511,52,385,5
80.100,512,52,385,5
80.120,512,52,385,5
80.140,512,52,385,5
80.160,511,56,386,5
80.180,512,52,385,5
80.200,511,52,385,5
80.220,512,52,385,5
80.240,512,52,385,5
80.260,511,52,385,5
80.280,511,52,385,5
80.300,511,52,385,5
80.320,511,52,385,5
80.340,511,244,385,5
80.360,511,52,385,5
80.380,512,52,385,5
80.400,511,52,385,5
80.420,511,248,386,5
80.440,512,56,386,5
80.460,511,248,386,5
80.480,512,52,385,5
80.500,512,52,385,5
80.520,512,248,386,5
80.540,511,248,386,5
80.560,511,248,386,5
80.580,512,248,386,5
80.600,512,244,385,5
80.620,511,248,386,5
80.640,512,56,386,5
80.660,512,248,386,5
80.680,512,248,386,5
80.700,512,56,386,5
80.720,512,244,385,5
80.740,512,56,386,5
80.760,512,56,386,5
80.780,512,56,386,5
80.800,512,248,386,5
80.820,512,248,386,5
80.840,512,56,386,5
80.860,512,56,386,5
80.880,512,248,386,5
80.900,512,56,386,5
80.920,512,56,386,5
80.940,512,56,386,5
80.960,512,56,386,5
80.980,512,56,386,5
81.000,512,56,386,5
81.020,512,56,386,5
81.040,511,56,386,5
81.060,512,56,386,5
81.080,512,56,386,5
81.100,511,56,386,5
81.120,512,56,386,5
81.140,512,56,386,5
81.160,512,56,386,5
81.180,512,56,386,5
81.200,512,56,386,5
81.220,511,56,386,5
81.240,512,56,386,5
81.260,512,56,386,5
81.280,511,56,386,5
81.300,512,248,386,5
81.320,512,56,386,5
81.340,512,56,386,5
81.360,512,248,386,5
81.380,512,56,386,5
81.400,512,56,386,5
81.420,512,56,386,5
81.440,512,56,386,5
81.460,512,56,386,5
81.480,512,248,386,5
